CUSTOMER_ID,PRODUCT_TYPE,CHURN_STATUS,DURATION,TRAFFIC_SOURCE,GENDER,AGE_BUCKET,STATE,CARRIER_NAME,SUBMIT_METHOD,REVENUE_RECEIVED
C24574,Product A,0,1209,Source 43,M,Age Range 2,NC,Carrier 3,Phone,1456
C24575,Product A,1,245,Source 1,M,Age Range 1,TX,Carrier 3,Phone,592
C24576,Product A,0,555,Source 193,F,Age Range 1,TX,Carrier 5,Phone,659.18
C24577,Product A,0,445,Source 133,M,Age Range 1,VA,Carrier 3,Phone,803.81
C24578,Product A,0,583,Source 2,M,Age Range 1,AZ,Carrier 5,Phone,346
C24579,Product A,1,153,Source 95,F,Age Range 1,TX,Carrier 3,Phone,172.96
C24580,Product B,0,962,Source 191,F,Age Range 1,IN,Carrier 3,Web,180
C24581,Product A,0,2055,Source 95,M,Age Range 2,CA,Carrier 3,Phone,2427
C24582,Product A,1,424,Source 95,M,Age Range 1,NJ,Carrier 1,Phone,629.68
C24583,Product B,0,2110,Source 201,M,Age Range 2,AL,Carrier 3,Phone,342
C24584,Product A,0,284,Source 95,M,Age Range 2,PA,Carrier 3,Phone,352.49
C24585,Product A,1,848,Source 2,F,Age Range 1,FL,Carrier 3,Phone,986
C24586,Product A,0,744,Source 1,M,Age Range 2,TX,Carrier 2,Phone,1361
C24587,Product A,1,363,Source 170,F,Age Range 2,NH,Carrier 4,Phone,631.04
C24588,Product B,0,132,Source 185,F,Age Range 3,ME,Carrier 2,Phone,111
C24589,Product A,0,288,Source 1,M,Age Range 2,LA,Carrier 3,Phone,801.81
C24590,Product B,1,1067,Source 222,M,Age Range 1,IN,Carrier 3,Phone,162.22
C24591,Product A,1,94,Source 1,F,Age Range 2,KY,Carrier 4,Phone,164.51
C24592,Product B,0,1235,Source 95,M,Age Range 1,PA,Carrier 3,Phone,223
C24593,Product A,1,1094,Source 164,F,Age Range 1,TX,Carrier 1,Phone,785.08
C24594,Product A,0,221,Source 1,M,Age Range 2,NC,Carrier 3,Phone,624
C24595,Product A,0,1050,Source 243,F,Age Range 1,MA,Carrier 2,Phone,754.76
C24596,Product A,0,161,Source 1,M,Age Range 2,TX,Carrier 5,Phone,535
C24597,Product B,0,411,Source 81,M,Age Range 2,NC,Carrier 5,Phone,61.64
C24598,Product A,1,1344,Source 95,F,Age Range 1,NY,Carrier 4,Phone,1420.73
C24599,Product A,1,53,Source 81,M,Age Range 1,MT,Carrier 2,Phone,433
C24600,Product A,1,212,Source 95,F,Age Range 1,AZ,Carrier 3,Phone,592
C24601,Product A,0,315,Source 195,F,Age Range 3,MN,Carrier 3,Phone,176.03
C24602,Product A,0,689,Source 53,F,Age Range 2,NM,Carrier 5,Phone,942.94
C24603,Product A,0,957,Source 164,M,Age Range 2,FL,Carrier 5,Phone,1173.21
C24604,Product A,1,302,Source 160,F,Age Range 1,FL,Carrier 1,Web,448
C24605,Product C,0,1926,Source 2,M,Age Range 1,SD,Carrier 3,Phone,1426.76
C24606,Product A,0,589,Source 72,F,Age Range 1,WA,Carrier 2,Phone,292.55
C24607,Product A,1,729,Source 173,F,Age Range 1,NJ,Carrier 1,Phone,1050.04
C24608,Product A,0,595,Source 1,F,Age Range 2,GA,Carrier 2,Phone,709
C24609,Product A,0,224,Source 178,M,Age Range 1,FL,Carrier 5,Phone,339
C24610,Product A,1,690,Source 171,F,Age Range 2,NC,Carrier 1,Phone,838.04
C24611,Product B,1,363,Source 161,M,Age Range 1,SC,Carrier 5,Web,45.5
C24612,Product A,1,239,Source 95,F,Age Range 2,NC,Carrier 3,Phone,612
C24613,Product A,0,596,Source 233,F,Age Range 1,GA,Carrier 5,Phone,447.26
C24614,Product A,1,570,Source 178,M,Age Range 3,CO,Carrier 3,Phone,571.69
C24615,Product B,1,484,Source 178,M,Age Range 1,NJ,Carrier 3,Phone,136
C24616,Product B,1,853,Source 141,F,Age Range 1,NJ,Carrier 3,Phone,175
C24617,Product A,0,1324,Source 173,F,Age Range 2,TX,Carrier 2,Phone,1370.04
C24618,Product B,1,731,Source 1,F,Age Range 1,LA,Carrier 3,Phone,132
C24619,Product A,0,954,Source 171,F,Age Range 1,AZ,Carrier 5,Phone,768.83
C24620,Product A,1,147,Source 141,M,Age Range 2,IN,Carrier 3,Phone,170.96
C24621,Product A,0,2024,Source 10,F,Age Range 1,IN,Carrier 3,Phone,1894.18
C24622,Product B,1,298,Source 170,F,Age Range 3,TX,Carrier 3,Phone,97
C24623,Product A,1,366,Source 164,F,Age Range 1,VT,Carrier 3,Phone,567
C24624,Product B,0,1164,Source 95,F,Age Range 1,OR,Carrier 3,Phone,222
C24625,Product B,0,590,Source 236,M,Age Range 1,CA,Carrier 3,Phone,122
C24626,Product A,0,954,Source 171,M,Age Range 1,OH,Carrier 4,Web,807.62
C24627,Product A,0,653,Source 1,F,Age Range 2,FL,Carrier 3,Phone,1084
C24628,Product A,0,588,Source 1,F,Age Range 1,VA,Carrier 3,Phone,591.81
C24629,Product C,1,53,Source 170,M,Age Range 3,NC,Carrier 3,Phone,81.8
C24630,Product C,0,710,Source 95,F,Age Range 1,CA,Carrier 4,Phone,391.41
C24631,Product A,1,367,Source 2,F,Age Range 1,TX,Carrier 3,Phone,396
C24632,Product A,1,96,Source 1,M,Age Range 2,DC,Carrier 2,Phone,0
C24633,Product A,0,597,Source 233,F,Age Range 1,NC,Carrier 2,Phone,1040
C24634,Product B,0,222,Source 197,M,Age Range 1,MI,Carrier 1,Phone,54
C24635,Product B,1,113,Source 239,F,Age Range 3,FL,Carrier 3,Web,99
C24636,Product B,0,230,Source 178,M,Age Range 1,IL,Carrier 1,Web,102
C24637,Product B,0,2055,Source 95,F,Age Range 1,NY,Carrier 3,Web,307
C24638,Product A,0,222,Source 51,F,Age Range 2,NY,Carrier 1,Phone,392
C24639,Product A,1,368,Source 233,M,Age Range 3,FL,Carrier 3,Phone,404
C24640,Product B,0,217,Source 170,F,Age Range 1,NY,Carrier 5,Web,94
C24641,Product A,1,114,Source 1,M,Age Range 3,FL,Carrier 5,Phone,154.67
C24642,Product A,1,354,Source 1,M,Age Range 2,NY,Carrier 5,Phone,290
C24643,Product A,0,598,Source 208,M,Age Range 2,SC,Carrier 3,Phone,799.81
C24644,Product A,0,227,Source 5,F,Age Range 1,KY,Carrier 3,Phone,413
C24645,Product B,0,594,Source 176,M,Age Range 1,VA,Carrier 5,Web,157
C24646,Product A,0,231,Source 200,F,Age Range 1,OH,Carrier 5,Phone,629
C24647,Product A,0,232,Source 175,F,Age Range 1,WA,Carrier 4,Phone,609
C24648,Product A,1,304,Source 1,F,Age Range 3,NV,Carrier 1,Phone,585
C24649,Product B,1,328,Source 213,F,Age Range 1,NY,Carrier 3,Phone,69
C24650,Product A,0,954,Source 1,F,Age Range 2,IL,Carrier 3,Phone,1097
C24651,Product A,1,363,Source 233,F,Age Range 2,IN,Carrier 3,Phone,399
C24652,Product A,1,53,Source 173,M,Age Range 1,IL,Carrier 3,Phone,117
C24653,Product A,0,408,Source 1,F,Age Range 3,KY,Carrier 3,Phone,537.65
C24654,Product B,0,218,Source 178,F,Age Range 1,TX,Carrier 2,Phone,105
C24655,Product A,0,254,Source 1,M,Age Range 2,IL,Carrier 5,Phone,281.25
C24656,Product A,1,364,Source 222,F,Age Range 1,CA,Carrier 3,Phone,723
C24657,Product A,0,1140,Source 141,M,Age Range 2,NJ,Carrier 5,Phone,1158.6
C24658,Product B,1,424,Source 164,F,Age Range 1,NY,Carrier 3,Phone,137
C24659,Product A,1,369,Source 164,M,Age Range 2,CO,Carrier 1,Phone,282
C24660,Product A,1,730,Source 48,M,Age Range 2,CA,Carrier 4,Phone,769.96
C24661,Product B,0,586,Source 164,F,Age Range 1,TX,Carrier 5,Web,82
C24662,Product B,1,791,Source 167,M,Age Range 1,MO,Carrier 5,Phone,191.33
C24663,Product A,1,1102,Source 178,F,Age Range 1,NY,Carrier 1,Phone,1115.96
C24664,Product A,0,102,Source 12,M,Age Range 1,CA,Carrier 3,Phone,371
C24665,Product A,1,59,Source 170,M,Age Range 1,GA,Carrier 3,Phone,122
C24666,Product B,0,1964,Source 178,F,Age Range 3,MA,Carrier 3,Phone,308
C24667,Product C,0,2331,Source 211,M,Age Range 1,SC,Carrier 4,Phone,1874.08
C24668,Product A,0,530,Source 1,M,Age Range 3,MI,Carrier 4,Phone,418
C24669,Product A,1,641,Source 1,F,Age Range 2,LA,Carrier 3,Phone,927
C24670,Product A,0,589,Source 1,M,Age Range 1,SD,Carrier 3,Phone,447.54
C24671,Product A,1,365,Source 1,M,Age Range 2,KY,Carrier 3,Phone,620
C24672,Product A,1,249,Source 199,M,Age Range 1,MN,Carrier 3,Phone,408.25
C24673,Product A,1,0,Source 164,M,Age Range 1,NJ,Carrier 1,Phone,703
C24674,Product A,0,318,Source 95,F,Age Range 1,NY,Carrier 5,Phone,345.89
C24675,Product A,0,162,Source 173,M,Age Range 1,KY,Carrier 4,Phone,619.04
C24676,Product A,0,141,Source 1,F,Age Range 1,TX,Carrier 5,Phone,472.5
C24677,Product B,0,1686,Source 43,F,Age Range 1,MT,Carrier 3,Phone,264
C24678,Product A,0,410,Source 1,M,Age Range 2,CA,Carrier 5,Phone,995.95
C24679,Product A,0,1383,Source 95,M,Age Range 1,IN,Carrier 3,Phone,1670.75
C24680,Product A,0,584,Source 194,M,Age Range 3,PA,Carrier 2,Phone,768.56
C24681,Product A,0,536,Source 95,M,Age Range 2,MN,Carrier 3,Phone,734.31
C24682,Product A,0,587,Source 1,F,Age Range 2,OH,Carrier 4,Phone,818.04
C24683,Product A,0,596,Source 1,M,Age Range 2,TX,Carrier 3,Phone,673.66
C24684,Product A,0,431,Source 88,M,Age Range 2,FL,Carrier 5,Phone,697.44
C24685,Product B,1,151,Source 216,F,Age Range 3,IL,Carrier 3,Web,104
C24686,Product A,0,812,Source 230,F,Age Range 1,MN,Carrier 3,Phone,413.97
C24687,Product B,0,224,Source 160,M,Age Range 1,GA,Carrier 1,Phone,102
C24688,Product A,1,178,Source 1,F,Age Range 1,CO,Carrier 4,Phone,333.04
C24689,Product A,1,475,Source 1,M,Age Range 2,CA,Carrier 3,Phone,848.32
C24690,Product A,0,594,Source 95,M,Age Range 1,GA,Carrier 1,Phone,155.5
C24691,Product B,1,216,Source 222,M,Age Range 1,WA,Carrier 3,Phone,64.4
C24692,Product A,0,230,Source 1,M,Age Range 2,PA,Carrier 3,Phone,440
C24693,Product B,0,1106,Source 95,M,Age Range 3,SC,Carrier 5,Web,176.35
C24694,Product A,1,978,Source 222,F,Age Range 1,NC,Carrier 3,Phone,1188
C24695,Product A,1,730,Source 95,F,Age Range 1,FL,Carrier 1,Web,647
C24696,Product A,0,132,Source 200,M,Age Range 2,AL,Carrier 5,Phone,637
C24697,Product A,0,591,Source 1,F,Age Range 1,PA,Carrier 1,Phone,838
C24698,Product A,0,587,Source 1,F,Age Range 2,KS,Carrier 3,Phone,720.32
C24699,Product B,0,230,Source 181,M,Age Range 1,NC,Carrier 1,Phone,95
C24700,Product A,1,297,Source 1,M,Age Range 2,CA,Carrier 4,Phone,313.5
C24701,Product A,1,121,Source 114,F,Age Range 2,TN,Carrier 3,Phone,197.16
C24702,Product B,0,1994,Source 95,M,Age Range 2,IL,Carrier 1,Phone,227
C24703,Product A,1,399,Source 95,M,Age Range 1,MD,Carrier 1,Phone,740.91
C24704,Product A,0,229,Source 189,M,Age Range 1,NC,Carrier 5,Web,631
C24705,Product A,0,471,Source 1,M,Age Range 1,NY,Carrier 5,Phone,406.89
C24706,Product A,0,220,Source 1,M,Age Range 2,NY,Carrier 3,Phone,622
C24707,Product B,1,730,Source 173,M,Age Range 1,MO,Carrier 5,Web,142
C24708,Product A,0,407,Source 81,F,Age Range 2,MS,Carrier 5,Web,441.69
C24709,Product A,0,648,Source 1,M,Age Range 2,CA,Carrier 3,Phone,1054
C24710,Product A,1,56,Source 88,M,Age Range 2,MO,Carrier 3,Phone,78.42
C24711,Product B,1,83,Source 1,F,Age Range 1,VA,Carrier 3,Phone,23
C24712,Product B,0,593,Source 95,F,Age Range 1,OK,Carrier 1,Web,71.06
C24713,Product A,0,592,Source 233,F,Age Range 1,CA,Carrier 5,Phone,884.26
C24714,Product A,1,1461,Source 213,M,Age Range 1,AZ,Carrier 3,Phone,1396
C24715,Product B,0,1320,Source 95,F,Age Range 1,MA,Carrier 3,Web,229
C24716,Product A,0,2050,Source 95,M,Age Range 1,GA,Carrier 3,Phone,1751.85
C24717,Product A,1,148,Source 95,M,Age Range 1,ID,Carrier 3,Phone,249.3
C24718,Product A,0,193,Source 72,F,Age Range 1,WA,Carrier 2,Phone,89
C24719,Product A,0,232,Source 1,M,Age Range 1,IA,Carrier 5,Phone,333
C24720,Product A,1,360,Source 178,F,Age Range 1,NV,Carrier 1,Phone,582
C24721,Product A,0,809,Source 1,M,Age Range 2,SC,Carrier 3,Phone,1091
C24722,Product A,0,1322,Source 160,M,Age Range 2,NY,Carrier 1,Phone,1314.75
C24723,Product A,1,188,Source 1,F,Age Range 1,TN,Carrier 3,Phone,219.5
C24724,Product A,1,143,Source 1,M,Age Range 1,TN,Carrier 3,Phone,258.5
C24725,Product A,0,220,Source 233,F,Age Range 2,GA,Carrier 5,Phone,660
C24726,Product B,0,222,Source 181,F,Age Range 1,AZ,Carrier 1,Phone,54
C24727,Product A,0,135,Source 194,F,Age Range 3,AL,Carrier 5,Phone,627
C24728,Product B,0,226,Source 164,M,Age Range 1,OH,Carrier 1,Phone,241.94
C24729,Product A,0,595,Source 1,M,Age Range 3,OK,Carrier 5,Phone,711.26
C24730,Product B,0,1323,Source 95,F,Age Range 1,UT,Carrier 3,Web,195
C24731,Product A,0,1319,Source 95,M,Age Range 2,IL,Carrier 1,Phone,933.75
C24732,Product A,1,361,Source 95,F,Age Range 2,MD,Carrier 2,Phone,682
C24733,Product A,0,416,Source 1,M,Age Range 1,NV,Carrier 3,Phone,807.81
C24734,Product B,0,2088,Source 23,M,Age Range 2,IL,Carrier 3,Phone,318
C24735,Product B,0,677,Source 178,M,Age Range 3,SC,Carrier 5,Phone,238
C24736,Product A,1,1032,Source 2,F,Age Range 1,UT,Carrier 3,Phone,1135.5
C24737,Product C,0,711,Source 1,F,Age Range 1,TX,Carrier 4,Phone,275.5
C24738,Product A,0,168,Source 228,F,Age Range 2,TX,Carrier 3,Phone,367.17
C24739,Product B,0,199,Source 95,F,Age Range 1,NC,Carrier 3,Phone,104.08
C24740,Product A,0,470,Source 1,M,Age Range 1,NM,Carrier 2,Phone,674.33
C24741,Product A,0,770,Source 173,F,Age Range 3,PA,Carrier 2,Phone,1076
C24742,Product A,0,954,Source 95,F,Age Range 1,AZ,Carrier 5,Phone,559.83
C24743,Product B,0,1137,Source 141,M,Age Range 1,GA,Carrier 3,Phone,232
C24744,Product A,0,350,Source 233,F,Age Range 3,TX,Carrier 3,Phone,803.81
C24745,Product B,1,178,Source 170,M,Age Range 3,TX,Carrier 5,Phone,42
C24746,Product A,1,1212,Source 95,F,Age Range 1,OH,Carrier 1,Phone,1040
C24747,Product A,1,368,Source 2,M,Age Range 2,AL,Carrier 2,Phone,688
C24748,Product A,0,508,Source 222,F,Age Range 3,TN,Carrier 5,Phone,706.26
C24749,Product B,1,721,Source 95,M,Age Range 1,MI,Carrier 3,Web,113
C24750,Product A,0,594,Source 1,F,Age Range 1,FL,Carrier 3,Phone,586.81
C24751,Product C,1,783,Source 95,F,Age Range 3,NJ,Carrier 3,Phone,416.54
C24752,Product B,0,1687,Source 95,F,Age Range 1,GA,Carrier 3,Phone,119
C24753,Product A,1,362,Source 170,M,Age Range 1,NY,Carrier 4,Phone,609.04
C24754,Product A,0,598,Source 1,M,Age Range 1,MO,Carrier 5,Phone,698.26
C24755,Product B,1,361,Source 179,F,Age Range 1,CA,Carrier 1,Web,98
C24756,Product A,0,224,Source 175,F,Age Range 2,NY,Carrier 5,Phone,628
C24757,Product A,1,392,Source 1,M,Age Range 2,TN,Carrier 5,Phone,387.5
C24758,Product B,1,301,Source 1,M,Age Range 3,VA,Carrier 3,Phone,66.83
C24759,Product A,0,228,Source 185,F,Age Range 2,TX,Carrier 5,Phone,635
C24760,Product A,0,962,Source 182,M,Age Range 1,AZ,Carrier 5,Phone,568.83
C24761,Product A,1,367,Source 173,F,Age Range 1,KY,Carrier 3,Phone,606
C24762,Product A,1,514,Source 1,F,Age Range 2,FL,Carrier 3,Phone,523
C24763,Product A,1,242,Source 178,M,Age Range 2,TX,Carrier 2,Phone,859.67
C24764,Product B,1,761,Source 1,F,Age Range 2,TX,Carrier 3,Phone,141.53
C24765,Product A,1,33,Source 95,F,Age Range 2,IL,Carrier 3,Phone,63
C24766,Product A,1,669,Source 213,F,Age Range 1,CA,Carrier 4,Phone,1075.12
C24767,Product A,1,483,Source 222,F,Age Range 3,NE,Carrier 3,Phone,670.68
C24768,Product A,0,498,Source 88,F,Age Range 3,GA,Carrier 3,Phone,800.81
C24769,Product B,1,367,Source 95,F,Age Range 1,PA,Carrier 3,Web,70
C24770,Product C,0,1318,Source 95,M,Age Range 1,AZ,Carrier 3,Phone,1585.96
C24771,Product A,1,27,Source 95,F,Age Range 1,FL,Carrier 3,Phone,72.21
C24772,Product B,1,1096,Source 95,F,Age Range 1,MI,Carrier 3,Phone,187
C24773,Product A,1,367,Source 200,F,Age Range 1,OR,Carrier 4,Phone,524
C24774,Product A,1,29,Source 178,F,Age Range 1,FL,Carrier 5,Phone,431
C24775,Product A,1,180,Source 1,M,Age Range 2,FL,Carrier 5,Phone,328
C24776,Product A,0,224,Source 167,F,Age Range 2,NC,Carrier 5,Phone,332
C24777,Product A,0,225,Source 81,F,Age Range 2,GA,Carrier 3,Phone,629
C24778,Product B,0,951,Source 170,M,Age Range 1,WA,Carrier 5,Web,105.15
C24779,Product A,1,0,Source 95,M,Age Range 2,KY,Carrier 3,Phone,396
C24780,Product B,1,722,Source 95,M,Age Range 1,TX,Carrier 5,Phone,85.2
C24781,Product B,0,715,Source 160,M,Age Range 1,TX,Carrier 5,Phone,242
C24782,Product B,0,1236,Source 23,M,Age Range 1,PA,Carrier 3,Phone,224
C24783,Product A,1,117,Source 190,F,Age Range 2,MS,Carrier 3,Phone,214.42
C24784,Product A,0,103,Source 1,M,Age Range 1,TX,Carrier 5,Phone,232.67
C24785,Product B,1,571,Source 95,M,Age Range 1,NY,Carrier 3,Phone,135
C24786,Product B,1,450,Source 95,M,Age Range 1,FL,Carrier 3,Web,77.75
C24787,Product A,1,60,Source 222,M,Age Range 2,SC,Carrier 3,Phone,115.05
C24788,Product A,1,758,Source 1,F,Age Range 2,WA,Carrier 3,Phone,1268
C24789,Product A,1,678,Source 1,F,Age Range 2,LA,Carrier 5,Phone,928.19
C24790,Product B,0,951,Source 179,F,Age Range 1,FL,Carrier 5,Phone,104.15
C24791,Product A,0,284,Source 228,M,Age Range 2,MS,Carrier 5,Phone,646.19
C24792,Product B,0,1567,Source 95,F,Age Range 1,AL,Carrier 3,Phone,266
C24793,Product A,1,427,Source 95,F,Age Range 1,GA,Carrier 3,Phone,441
C24794,Product A,1,0,Source 194,F,Age Range 2,SC,Carrier 3,Phone,78.5
C24795,Product B,0,1230,Source 95,F,Age Range 3,CO,Carrier 3,Phone,225
C24796,Product B,1,367,Source 215,M,Age Range 2,IL,Carrier 5,Phone,81
C24797,Product A,1,512,Source 95,F,Age Range 2,MO,Carrier 3,Phone,876
C24798,Product C,0,897,Source 160,F,Age Range 1,TN,Carrier 3,Phone,1061.54
C24799,Product A,1,371,Source 95,F,Age Range 3,CA,Carrier 4,Phone,705.96
C24800,Product A,0,227,Source 1,F,Age Range 1,TN,Carrier 5,Phone,344
C24801,Product A,1,364,Source 1,F,Age Range 1,TX,Carrier 3,Phone,609
C24802,Product A,0,596,Source 194,F,Age Range 1,NE,Carrier 3,Phone,802.81
C24803,Product A,0,651,Source 167,F,Age Range 2,TX,Carrier 3,Phone,556
C24804,Product B,1,269,Source 95,M,Age Range 2,MT,Carrier 3,Phone,77.75
C24805,Product A,0,588,Source 95,F,Age Range 1,FL,Carrier 1,Phone,478.25
C24806,Product A,1,273,Source 178,F,Age Range 2,CO,Carrier 3,Phone,434.75
C24807,Product A,0,956,Source 95,F,Age Range 2,SC,Carrier 3,Phone,1087
C24808,Product A,0,413,Source 81,M,Age Range 1,FL,Carrier 5,Phone,804.89
C24809,Product A,0,903,Source 243,F,Age Range 1,MA,Carrier 2,Phone,796.5
C24810,Product A,0,588,Source 200,M,Age Range 1,GA,Carrier 1,Web,764.25
C24811,Product A,1,175,Source 193,M,Age Range 1,NC,Carrier 3,Phone,316
C24812,Product B,0,1322,Source 53,M,Age Range 1,CO,Carrier 5,Phone,127.35
C24813,Product A,0,960,Source 1,F,Age Range 1,OR,Carrier 3,Phone,1094
C24814,Product A,0,591,Source 160,F,Age Range 2,MO,Carrier 1,Web,470.25
C24815,Product C,0,1138,Source 178,M,Age Range 3,WY,Carrier 3,Phone,1029.02
C24816,Product A,1,58,Source 200,M,Age Range 1,GA,Carrier 1,Phone,117.83
C24817,Product A,0,1813,Source 95,F,Age Range 2,WI,Carrier 3,Web,1719.49
C24818,Product A,0,1689,Source 197,M,Age Range 1,IN,Carrier 4,Phone,1690.16
C24819,Product B,0,1082,Source 164,F,Age Range 3,TX,Carrier 5,Phone,299
C24820,Product A,0,742,Source 2,F,Age Range 3,CA,Carrier 5,Phone,1083
C24821,Product C,1,542,Source 95,F,Age Range 3,NM,Carrier 4,Phone,429.93
C24822,Product A,0,476,Source 1,F,Age Range 2,TX,Carrier 3,Phone,799.81
C24823,Product A,0,587,Source 95,F,Age Range 1,PA,Carrier 2,Phone,771.56
C24824,Product B,1,701,Source 95,M,Age Range 3,MI,Carrier 3,Web,141.22
C24825,Product B,0,1685,Source 161,M,Age Range 2,CT,Carrier 3,Phone,265
C24826,Product A,0,496,Source 99,F,Age Range 1,FL,Carrier 3,Phone,534.31
C24827,Product A,1,452,Source 1,F,Age Range 1,MS,Carrier 3,Phone,705.49
C24828,Product A,0,190,Source 188,F,Age Range 2,NY,Carrier 3,Phone,585.08
C24829,Product A,0,315,Source 200,F,Age Range 1,FL,Carrier 3,Phone,809.81
C24830,Product B,0,1318,Source 95,F,Age Range 1,MO,Carrier 3,Web,220
C24831,Product A,0,135,Source 1,F,Age Range 1,NC,Carrier 5,Phone,257.5
C24832,Product B,0,958,Source 178,M,Age Range 1,WV,Carrier 3,Web,178
C24833,Product B,1,1307,Source 201,F,Age Range 2,OR,Carrier 3,Phone,225
C24834,Product B,0,231,Source 95,M,Age Range 1,OH,Carrier 1,Phone,104
C24835,Product B,1,303,Source 173,M,Age Range 2,IN,Carrier 5,Phone,173
C24836,Product B,0,1316,Source 43,M,Age Range 1,MI,Carrier 5,Phone,179.35
C24837,Product B,0,223,Source 5,M,Age Range 2,AL,Carrier 1,Phone,53
C24838,Product A,0,869,Source 1,F,Age Range 2,PA,Carrier 1,Phone,1050.29
C24839,Product A,1,395,Source 1,F,Age Range 2,KY,Carrier 3,Phone,465.81
C24840,Product A,1,1102,Source 209,M,Age Range 2,MI,Carrier 5,Phone,836
C24841,Product A,1,85,Source 88,M,Age Range 2,LA,Carrier 3,Phone,159
C24842,Product B,1,450,Source 95,F,Age Range 1,NC,Carrier 5,Phone,84.99
C24843,Product B,0,317,Source 201,F,Age Range 1,TX,Carrier 5,Phone,130.75
C24844,Product A,0,222,Source 1,F,Age Range 1,MN,Carrier 3,Phone,630
C24845,Product B,1,118,Source 1,F,Age Range 1,IN,Carrier 5,Phone,44.5
C24846,Product B,1,370,Source 95,F,Age Range 1,VA,Carrier 5,Phone,81.49
C24847,Product A,0,226,Source 72,F,Age Range 1,WA,Carrier 2,Phone,136.69
C24848,Product A,1,359,Source 213,M,Age Range 2,WY,Carrier 3,Phone,565
C24849,Product A,1,184,Source 1,M,Age Range 2,WV,Carrier 1,Phone,303.5
C24850,Product A,0,534,Source 88,F,Age Range 2,NC,Carrier 3,Phone,729.31
C24851,Product B,1,1586,Source 23,M,Age Range 1,MI,Carrier 3,Phone,269
C24852,Product B,0,224,Source 181,F,Age Range 1,GA,Carrier 5,Phone,109
C24853,Product A,1,301,Source 95,F,Age Range 3,FL,Carrier 1,Phone,357.3
C24854,Product A,0,961,Source 1,M,Age Range 1,AL,Carrier 2,Phone,1361
C24855,Product B,0,228,Source 95,F,Age Range 1,ME,Carrier 1,Phone,113.06
C24856,Product A,0,197,Source 1,F,Age Range 1,NC,Carrier 5,Phone,580.5
C24857,Product A,0,506,Source 88,F,Age Range 2,IN,Carrier 3,Phone,696.56
C24858,Product B,0,436,Source 176,M,Age Range 2,CT,Carrier 3,Web,101.08
C24859,Product A,1,678,Source 1,M,Age Range 2,IN,Carrier 3,Phone,1011
C24860,Product B,0,587,Source 190,F,Age Range 1,MI,Carrier 1,Phone,76.06
C24861,Product B,0,226,Source 242,F,Age Range 1,AR,Carrier 5,Phone,95
C24862,Product A,0,444,Source 1,M,Age Range 2,IL,Carrier 2,Phone,957
C24863,Product A,0,625,Source 1,F,Age Range 2,KY,Carrier 3,Phone,1081
C24864,Product B,1,360,Source 95,F,Age Range 1,GA,Carrier 3,Phone,93
C24865,Product B,0,409,Source 160,F,Age Range 1,GA,Carrier 1,Phone,117.06
C24866,Product A,1,271,Source 178,M,Age Range 1,PA,Carrier 2,Phone,415
C24867,Product A,1,213,Source 164,M,Age Range 3,NH,Carrier 4,Phone,760.72
C24868,Product A,0,223,Source 1,F,Age Range 2,NC,Carrier 3,Phone,630
C24869,Product A,0,224,Source 200,M,Age Range 1,MA,Carrier 5,Phone,331
C24870,Product C,0,1748,Source 222,M,Age Range 1,SC,Carrier 4,Phone,1845.05
C24871,Product B,0,593,Source 200,M,Age Range 2,FL,Carrier 5,Web,183
C24872,Product A,1,761,Source 178,M,Age Range 1,WA,Carrier 3,Phone,890.71
C24873,Product B,0,224,Source 181,F,Age Range 1,FL,Carrier 5,Phone,65
